ticket_id,cliente_id,fecha_creacion,tiempo_resolucion_horas,csat_score
TCK-05625,CLI-0580,2026-04-22,0.5,5
TCK-05626,CLI-0580,2026-03-06,5.6,3
TCK-05627,CLI-0580,2026-01-22,0.5,5
TCK-05628,CLI-0580,2026-05-16,18.8,5
TCK-05629,CLI-0580,2026-03-27,2.2,5
TCK-05630,CLI-0580,2026-03-11,20.7,5
TCK-05631,CLI-0580,2026-02-01,6.3,3
TCK-05632,CLI-0580,2026-02-19,1.9,5
TCK-05633,CLI-0580,2026-02-25,2.3,4
TCK-05634,CLI-0580,2026-02-20,3.9,4
TCK-05635,CLI-0580,2026-04-22,9.8,3
TCK-05636,CLI-0580,2026-04-11,5.4,5
TCK-05637,CLI-0580,2026-04-03,10.6,4
TCK-05638,CLI-0581,2026-01-04,6.9,5
TCK-05639,CLI-0581,2026-02-05,4.0,3
TCK-05640,CLI-0581,2026-05-13,25.8,5
TCK-05641,CLI-0581,2026-03-29,2.9,3
TCK-05642,CLI-0581,2026-01-18,5.9,5
TCK-05643,CLI-0581,2026-03-26,5.7,5
TCK-05644,CLI-0582,2026-04-21,3.5,5
TCK-05645,CLI-0582,2026-03-23,0.5,5
TCK-05646,CLI-0582,2026-05-22,5.2,5
TCK-05647,CLI-0582,2026-01-30,0.8,5
TCK-05648,CLI-0582,2026-04-23,14.7,5
TCK-05649,CLI-0582,2026-01-26,2.0,3
TCK-05650,CLI-0583,2026-04-06,9.4,3
TCK-05651,CLI-0583,2026-05-02,6.5,4
TCK-05652,CLI-0583,2026-05-21,3.6,5
TCK-05653,CLI-0583,2026-02-13,1.6,3
TCK-05654,CLI-0583,2026-05-25,0.5,4
TCK-05655,CLI-0583,2026-01-16,1.6,5
TCK-05656,CLI-0583,2026-03-26,6.3,5
TCK-05657,CLI-0583,2026-02-15,4.8,5
TCK-05658,CLI-0583,2026-03-19,0.5,5
TCK-05659,CLI-0583,2026-02-15,0.5,4
TCK-05660,CLI-0584,2026-02-13,1.4,5
TCK-05661,CLI-0584,2026-01-22,6.3,3
TCK-05662,CLI-0584,2026-05-30,0.7,5
TCK-05663,CLI-0584,2026-01-30,15.8,5
TCK-05664,CLI-0585,2026-01-27,4.2,5
TCK-05665,CLI-0585,2026-03-14,14.9,5
TCK-05666,CLI-0585,2026-02-10,2.0,4
TCK-05667,CLI-0585,2026-05-27,7.2,5
TCK-05668,CLI-0585,2026-05-30,0.5,5
TCK-05669,CLI-0585,2026-03-11,17.1,5
TCK-05670,CLI-0585,2026-05-09,0.5,4
TCK-05671,CLI-0585,2026-01-29,2.9,5
TCK-05672,CLI-0586,2026-03-16,7.8,5
TCK-05673,CLI-0586,2026-01-29,8.1,5
TCK-05674,CLI-0586,2026-03-14,2.8,5
TCK-05675,CLI-0586,2026-01-02,7.6,4
TCK-05676,CLI-0586,2026-01-22,11.9,5
TCK-05677,CLI-0587,2026-02-25,95.8,1
TCK-05678,CLI-0587,2026-05-12,56.4,2
TCK-05679,CLI-0587,2026-04-03,42.8,1
TCK-05680,CLI-0587,2026-04-12,119.4,2
TCK-05681,CLI-0587,2026-05-28,147.8,2
TCK-05682,CLI-0587,2026-05-29,40.1,2
TCK-05683,CLI-0587,2026-02-18,75.7,1
TCK-05684,CLI-0587,2026-05-29,77.2,1
TCK-05685,CLI-0587,2026-01-31,87.8,1
TCK-05686,CLI-0587,2026-03-14,63.6,1
TCK-05687,CLI-0587,2026-02-13,57.2,2
TCK-05688,CLI-0587,2026-04-16,81.2,3
TCK-05689,CLI-0587,2026-03-24,56.4,1
TCK-05690,CLI-0587,2026-02-09,57.1,2
TCK-05691,CLI-0588,2026-01-02,3.4,5
TCK-05692,CLI-0588,2026-01-31,3.7,5
TCK-05693,CLI-0588,2026-02-11,2.5,5
TCK-05694,CLI-0588,2026-01-08,3.1,4
TCK-05695,CLI-0588,2026-01-28,8.5,5
TCK-05696,CLI-0588,2026-04-26,4.9,5
TCK-05697,CLI-0588,2026-03-19,1.2,5
TCK-05698,CLI-0588,2026-01-11,0.5,4
TCK-05699,CLI-0589,2026-02-08,101.2,2
TCK-05700,CLI-0589,2026-01-14,66.5,2
TCK-05701,CLI-0589,2026-05-10,51.3,1
TCK-05702,CLI-0589,2026-03-19,39.6,1
TCK-05703,CLI-0589,2026-03-20,52.5,1
TCK-05704,CLI-0589,2026-04-22,48.1,1
TCK-05705,CLI-0589,2026-05-09,28.3,1
TCK-05706,CLI-0589,2026-05-12,66.0,1
TCK-05707,CLI-0589,2026-05-14,78.8,1
TCK-05708,CLI-0589,2026-04-11,116.3,3
TCK-05709,CLI-0589,2026-04-14,101.3,1
TCK-05710,CLI-0589,2026-04-04,59.3,3
TCK-05711,CLI-0589,2026-03-18,117.1,2
TCK-05712,CLI-0589,2026-05-20,63.8,1
TCK-05713,CLI-0589,2026-01-19,50.5,1
TCK-05714,CLI-0589,2026-05-19,63.1,2
TCK-05715,CLI-0589,2026-02-07,47.7,1
TCK-05716,CLI-0589,2026-04-29,99.4,2
TCK-05717,CLI-0589,2026-02-17,53.4,3
TCK-05718,CLI-0589,2026-02-01,55.1,3
TCK-05719,CLI-0589,2026-03-05,41.3,1
TCK-05720,CLI-0590,2026-04-09,52.5,2
TCK-05721,CLI-0590,2026-04-28,50.7,1
TCK-05722,CLI-0590,2026-03-25,74.0,2
TCK-05723,CLI-0590,2026-01-27,76.1,2
TCK-05724,CLI-0590,2026-04-17,58.2,1
TCK-05725,CLI-0590,2026-03-21,59.0,2
TCK-05726,CLI-0590,2026-03-11,70.9,2
TCK-05727,CLI-0590,2026-05-28,31.6,1
TCK-05728,CLI-0590,2026-02-01,74.5,1
TCK-05729,CLI-0590,2026-03-22,91.7,2
TCK-05730,CLI-0590,2026-02-18,109.0,2
TCK-05731,CLI-0591,2026-02-08,7.1,5
TCK-05732,CLI-0591,2026-01-30,3.3,5
TCK-05733,CLI-0591,2026-05-24,4.1,5
TCK-05734,CLI-0591,2026-01-07,3.6,4
TCK-05735,CLI-0591,2026-01-25,10.2,5
TCK-05736,CLI-0591,2026-01-26,2.5,5
TCK-05737,CLI-0591,2026-02-18,0.5,5
TCK-05738,CLI-0591,2026-01-16,5.8,4
TCK-05739,CLI-0592,2026-05-13,4.9,5
TCK-05740,CLI-0592,2026-03-22,3.3,5
TCK-05741,CLI-0592,2026-02-05,4.8,5
TCK-05742,CLI-0592,2026-02-25,3.1,4
TCK-05743,CLI-0592,2026-01-27,0.6,5
TCK-05744,CLI-0592,2026-04-02,2.4,5
TCK-05745,CLI-0592,2026-04-14,6.9,5
TCK-05746,CLI-0592,2026-05-17,3.6,4
TCK-05747,CLI-0593,2026-02-13,7.6,4
TCK-05748,CLI-0593,2026-03-02,8.0,5
TCK-05749,CLI-0593,2026-03-16,3.7,5
TCK-05750,CLI-0593,2026-02-16,8.2,5
TCK-05751,CLI-0593,2026-05-20,3.0,4
TCK-05752,CLI-0593,2026-03-06,9.3,5
TCK-05753,CLI-0593,2026-01-04,7.6,5
TCK-05754,CLI-0593,2026-02-02,5.2,4
TCK-05755,CLI-0594,2026-02-07,9.9,4
TCK-05756,CLI-0594,2026-03-06,0.6,4
TCK-05757,CLI-0594,2026-04-12,6.3,4
TCK-05758,CLI-0594,2026-02-14,1.9,4
TCK-05759,CLI-0595,2026-04-11,90.6,2
TCK-05760,CLI-0595,2026-05-03,62.2,2
TCK-05761,CLI-0595,2026-01-21,59.4,1
TCK-05762,CLI-0595,2026-03-04,61.0,2
TCK-05763,CLI-0595,2026-02-10,95.3,1
TCK-05764,CLI-0595,2026-01-03,62.6,2
TCK-05765,CLI-0595,2026-02-05,116.1,1
TCK-05766,CLI-0595,2026-03-22,137.1,2
TCK-05767,CLI-0595,2026-03-05,63.8,1
TCK-05768,CLI-0596,2026-03-06,5.5,4
TCK-05769,CLI-0596,2026-02-10,4.8,5
TCK-05770,CLI-0596,2026-03-03,6.3,5
TCK-05771,CLI-0596,2026-05-18,12.0,5
TCK-05772,CLI-0596,2026-04-19,11.2,5
TCK-05773,CLI-0596,2026-04-23,1.1,3
TCK-05774,CLI-0596,2026-01-11,0.5,5
TCK-05775,CLI-0596,2026-04-25,3.7,5
TCK-05776,CLI-0596,2026-05-02,9.3,4
TCK-05777,CLI-0596,2026-04-09,9.7,3
TCK-05778,CLI-0596,2026-01-08,10.7,5
TCK-05779,CLI-0596,2026-03-21,6.0,4
TCK-05780,CLI-0596,2026-02-04,0.5,5
TCK-05781,CLI-0596,2026-02-20,1.2,4
TCK-05782,CLI-0596,2026-05-18,3.8,5
TCK-05783,CLI-0597,2026-05-07,0.5,5
TCK-05784,CLI-0597,2026-04-20,0.9,3
TCK-05785,CLI-0597,2026-04-12,2.6,4
TCK-05786,CLI-0597,2026-05-01,1.2,4
TCK-05787,CLI-0597,2026-03-19,6.9,5
TCK-05788,CLI-0597,2026-01-14,0.5,5
TCK-05789,CLI-0597,2026-05-19,0.7,4
TCK-05790,CLI-0597,2026-05-08,2.1,4
TCK-05791,CLI-0597,2026-05-05,14.8,5
TCK-05792,CLI-0597,2026-02-04,4.2,4
TCK-05793,CLI-0597,2026-01-20,4.4,5
TCK-05794,CLI-0597,2026-01-11,2.4,3
TCK-05795,CLI-0597,2026-04-25,5.9,5
TCK-05796,CLI-0597,2026-03-28,0.5,5
TCK-05797,CLI-0598,2026-02-15,7.0,4
TCK-05798,CLI-0598,2026-03-16,2.8,5
TCK-05799,CLI-0598,2026-01-14,6.3,4
TCK-05800,CLI-0599,2026-01-06,5.9,5
TCK-05801,CLI-0599,2026-03-03,0.5,5
TCK-05802,CLI-0599,2026-02-25,10.1,3
TCK-05803,CLI-0599,2026-01-10,7.0,5
TCK-05804,CLI-0599,2026-04-05,1.6,5
TCK-05805,CLI-0599,2026-01-19,0.5,5
TCK-05806,CLI-0599,2026-01-05,3.6,5
TCK-05807,CLI-0600,2026-05-07,5.5,3
TCK-05808,CLI-0600,2026-02-07,0.5,5
TCK-05809,CLI-0600,2026-03-14,5.1,5
TCK-05810,CLI-0600,2026-04-29,3.9,5
TCK-05811,CLI-0600,2026-02-05,4.7,4
TCK-05812,CLI-0600,2026-03-30,4.7,5
TCK-05813,CLI-0600,2026-03-12,2.1,4
TCK-05814,CLI-0601,2026-02-16,2.3,3
TCK-05815,CLI-0601,2026-04-21,4.1,5
TCK-05816,CLI-0601,2026-03-30,8.6,3
TCK-05817,CLI-0601,2026-03-16,2.9,5
TCK-05818,CLI-0601,2026-01-17,7.3,3
TCK-05819,CLI-0601,2026-04-22,0.5,5
TCK-05820,CLI-0601,2026-05-17,0.7,5
TCK-05821,CLI-0601,2026-02-23,0.5,4
TCK-05822,CLI-0602,2026-02-15,1.1,3
TCK-05823,CLI-0602,2026-05-05,1.5,4
TCK-05824,CLI-0602,2026-04-22,5.8,5
TCK-05825,CLI-0602,2026-03-01,1.4,4
TCK-05826,CLI-0602,2026-05-29,2.5,4
TCK-05827,CLI-0603,2026-05-22,5.0,5
TCK-05828,CLI-0603,2026-03-23,3.8,4
TCK-05829,CLI-0603,2026-02-17,2.8,5
TCK-05830,CLI-0603,2026-02-26,4.7,5
TCK-05831,CLI-0603,2026-05-23,1.6,5
TCK-05832,CLI-0603,2026-01-27,0.5,5
TCK-05833,CLI-0603,2026-05-22,8.4,5
TCK-05834,CLI-0603,2026-02-13,1.9,4
TCK-05835,CLI-0603,2026-05-11,0.5,5
TCK-05836,CLI-0604,2026-05-28,1.4,4
TCK-05837,CLI-0604,2026-02-18,2.8,5
TCK-05838,CLI-0604,2026-04-08,0.5,5
TCK-05839,CLI-0604,2026-02-19,9.9,5
TCK-05840,CLI-0604,2026-02-12,1.2,4
TCK-05841,CLI-0604,2026-04-28,12.1,3
TCK-05842,CLI-0604,2026-05-21,21.9,3
TCK-05843,CLI-0604,2026-04-20,0.8,5
TCK-05844,CLI-0604,2026-05-13,8.8,3
TCK-05845,CLI-0605,2026-01-06,6.6,5
TCK-05846,CLI-0605,2026-05-03,0.8,4
TCK-05847,CLI-0605,2026-01-11,2.9,5
TCK-05848,CLI-0605,2026-03-12,5.4,4
TCK-05849,CLI-0606,2026-02-16,18.5,4
TCK-05850,CLI-0606,2026-03-01,9.1,4
TCK-05851,CLI-0606,2026-04-01,17.9,3
TCK-05852,CLI-0607,2026-04-27,6.3,4
TCK-05853,CLI-0608,2026-03-01,55.8,1
TCK-05854,CLI-0608,2026-01-21,177.0,1
TCK-05855,CLI-0608,2026-05-14,46.3,1
TCK-05856,CLI-0608,2026-04-05,150.5,1
TCK-05857,CLI-0608,2026-05-29,114.6,1
TCK-05858,CLI-0608,2026-03-02,72.0,2
TCK-05859,CLI-0608,2026-01-19,100.2,1
TCK-05860,CLI-0608,2026-01-21,27.5,1
TCK-05861,CLI-0608,2026-04-20,56.2,3
TCK-05862,CLI-0608,2026-05-29,75.2,2
TCK-05863,CLI-0608,2026-02-17,54.5,2
TCK-05864,CLI-0608,2026-01-21,72.4,2
TCK-05865,CLI-0608,2026-02-18,17.6,2
TCK-05866,CLI-0608,2026-03-23,25.6,2
TCK-05867,CLI-0608,2026-03-05,37.6,2
TCK-05868,CLI-0608,2026-03-21,51.0,1
TCK-05869,CLI-0608,2026-04-30,49.1,1
TCK-05870,CLI-0608,2026-01-15,97.6,1
TCK-05871,CLI-0608,2026-03-30,63.4,2
TCK-05872,CLI-0608,2026-01-02,84.7,1
TCK-05873,CLI-0608,2026-05-01,59.4,1
TCK-05874,CLI-0608,2026-01-01,73.6,1
TCK-05875,CLI-0609,2026-05-07,0.5,3
TCK-05876,CLI-0609,2026-05-03,11.6,3
TCK-05877,CLI-0609,2026-04-06,1.7,5
TCK-05878,CLI-0609,2026-01-02,13.1,3
TCK-05879,CLI-0609,2026-05-23,4.0,5
TCK-05880,CLI-0609,2026-05-22,0.5,5
TCK-05881,CLI-0609,2026-03-18,22.1,4
TCK-05882,CLI-0610,2026-05-25,4.0,4
TCK-05883,CLI-0610,2026-03-14,19.6,4
TCK-05884,CLI-0610,2026-05-28,4.5,5
TCK-05885,CLI-0610,2026-04-13,3.8,5
TCK-05886,CLI-0610,2026-02-20,3.9,3
TCK-05887,CLI-0610,2026-03-30,9.3,4
TCK-05888,CLI-0610,2026-04-27,1.3,5
TCK-05889,CLI-0610,2026-04-07,3.2,5
TCK-05890,CLI-0611,2026-05-10,2.9,4
TCK-05891,CLI-0611,2026-04-17,8.3,5
TCK-05892,CLI-0611,2026-04-17,0.5,5
TCK-05893,CLI-0611,2026-02-02,4.3,5
TCK-05894,CLI-0611,2026-01-19,3.5,5
TCK-05895,CLI-0611,2026-03-02,3.0,4
TCK-05896,CLI-0611,2026-05-20,1.2,5
TCK-05897,CLI-0611,2026-01-03,1.0,5
TCK-05898,CLI-0611,2026-03-25,0.5,5
TCK-05899,CLI-0611,2026-05-29,4.1,5
TCK-05900,CLI-0612,2026-04-02,2.3,5
TCK-05901,CLI-0612,2026-01-19,5.6,5
TCK-05902,CLI-0612,2026-03-07,1.1,4
TCK-05903,CLI-0612,2026-05-22,0.5,5
TCK-05904,CLI-0612,2026-03-13,7.7,5
TCK-05905,CLI-0613,2026-04-02,4.3,5
TCK-05906,CLI-0613,2026-03-13,1.6,5
TCK-05907,CLI-0613,2026-02-13,1.4,5
TCK-05908,CLI-0613,2026-02-11,3.1,5
TCK-05909,CLI-0613,2026-04-05,3.9,4
TCK-05910,CLI-0613,2026-05-30,8.6,5
TCK-05911,CLI-0613,2026-03-27,0.5,3
TCK-05912,CLI-0614,2026-03-28,4.7,5
TCK-05913,CLI-0614,2026-01-26,1.7,4
TCK-05914,CLI-0614,2026-02-20,6.7,5
TCK-05915,CLI-0614,2026-02-18,3.3,4
TCK-05916,CLI-0614,2026-01-09,5.5,5
TCK-05917,CLI-0614,2026-03-25,3.1,4
TCK-05918,CLI-0614,2026-01-18,1.0,4
TCK-05919,CLI-0614,2026-03-31,12.0,5
TCK-05920,CLI-0614,2026-03-17,11.1,5
TCK-05921,CLI-0615,2026-01-25,6.0,4
TCK-05922,CLI-0615,2026-05-29,0.5,5
TCK-05923,CLI-0615,2026-04-16,4.8,3
TCK-05924,CLI-0615,2026-02-23,1.8,5
TCK-05925,CLI-0615,2026-04-01,0.5,5
TCK-05926,CLI-0615,2026-01-29,3.5,5
TCK-05927,CLI-0616,2026-01-26,23.5,5
TCK-05928,CLI-0616,2026-01-07,8.0,4
TCK-05929,CLI-0616,2026-04-16,1.0,5
TCK-05930,CLI-0616,2026-05-08,4.7,4
TCK-05931,CLI-0616,2026-03-21,4.8,3
TCK-05932,CLI-0616,2026-03-29,5.0,5
TCK-05933,CLI-0616,2026-01-28,3.2,5
TCK-05934,CLI-0616,2026-02-28,5.0,3
TCK-05935,CLI-0617,2026-04-20,4.7,5
TCK-05936,CLI-0617,2026-02-28,0.5,4
TCK-05937,CLI-0617,2026-04-13,5.1,5
TCK-05938,CLI-0617,2026-04-02,1.1,5
TCK-05939,CLI-0617,2026-01-03,10.2,3
TCK-05940,CLI-0617,2026-03-27,2.9,5
TCK-05941,CLI-0618,2026-01-08,52.3,1
TCK-05942,CLI-0618,2026-03-06,119.6,1
TCK-05943,CLI-0618,2026-01-17,47.8,1
TCK-05944,CLI-0618,2026-05-06,79.8,1
TCK-05945,CLI-0618,2026-03-02,79.8,1
TCK-05946,CLI-0618,2026-05-08,87.7,2
TCK-05947,CLI-0618,2026-02-06,74.1,3
TCK-05948,CLI-0618,2026-02-06,154.6,3
TCK-05949,CLI-0618,2026-03-02,81.7,2
TCK-05950,CLI-0618,2026-03-08,78.4,2
TCK-05951,CLI-0618,2026-02-04,155.8,2
TCK-05952,CLI-0618,2026-04-18,77.8,2
TCK-05953,CLI-0618,2026-05-05,88.8,1
TCK-05954,CLI-0618,2026-05-09,85.7,1
TCK-05955,CLI-0618,2026-04-30,81.1,1
TCK-05956,CLI-0619,2026-01-11,1.0,4
TCK-05957,CLI-0619,2026-02-20,5.9,5
TCK-05958,CLI-0619,2026-02-14,1.2,4
TCK-05959,CLI-0619,2026-02-25,0.5,4
TCK-05960,CLI-0619,2026-05-20,2.7,4
TCK-05961,CLI-0619,2026-01-29,1.5,4
TCK-05962,CLI-0619,2026-02-05,4.1,4
TCK-05963,CLI-0619,2026-05-13,2.8,5
TCK-05964,CLI-0620,2026-01-21,1.8,4
TCK-05965,CLI-0620,2026-04-23,4.2,4
TCK-05966,CLI-0620,2026-01-17,1.7,5
TCK-05967,CLI-0620,2026-05-15,5.5,5
TCK-05968,CLI-0620,2026-05-26,1.9,5
TCK-05969,CLI-0620,2026-02-28,1.8,3
TCK-05970,CLI-0620,2026-04-01,0.8,5
TCK-05971,CLI-0620,2026-03-20,8.3,3
TCK-05972,CLI-0620,2026-04-24,8.9,5
TCK-05973,CLI-0621,2026-03-23,90.0,2
TCK-05974,CLI-0621,2026-02-05,25.5,1
TCK-05975,CLI-0621,2026-01-31,95.7,1
TCK-05976,CLI-0621,2026-01-19,38.7,1
TCK-05977,CLI-0621,2026-02-11,80.9,1
TCK-05978,CLI-0622,2026-04-23,0.5,5
TCK-05979,CLI-0622,2026-03-23,13.3,3
TCK-05980,CLI-0622,2026-05-29,5.8,5
TCK-05981,CLI-0622,2026-04-19,5.3,4
TCK-05982,CLI-0622,2026-03-04,0.5,3
TCK-05983,CLI-0622,2026-05-08,1.4,4
TCK-05984,CLI-0622,2026-02-25,0.7,4
TCK-05985,CLI-0622,2026-01-19,3.8,5
TCK-05986,CLI-0622,2026-01-23,12.8,4
TCK-05987,CLI-0623,2026-03-20,0.5,4
TCK-05988,CLI-0623,2026-02-22,10.2,5
TCK-05989,CLI-0623,2026-03-03,0.5,4
TCK-05990,CLI-0623,2026-01-27,0.6,4
TCK-05991,CLI-0623,2026-01-05,0.9,5
TCK-05992,CLI-0623,2026-05-17,5.4,3
TCK-05993,CLI-0623,2026-05-09,2.9,4
TCK-05994,CLI-0623,2026-04-14,2.1,5
TCK-05995,CLI-0623,2026-02-11,11.4,5
TCK-05996,CLI-0623,2026-03-03,2.7,4
TCK-05997,CLI-0624,2026-01-14,14.3,5
TCK-05998,CLI-0624,2026-04-21,0.9,4
TCK-05999,CLI-0624,2026-03-27,1.1,4
TCK-06000,CLI-0624,2026-05-29,2.2,5
TCK-06001,CLI-0624,2026-03-08,2.2,5
TCK-06002,CLI-0624,2026-01-07,11.7,3
TCK-06003,CLI-0624,2026-01-07,0.5,5
TCK-06004,CLI-0624,2026-03-02,1.4,4
TCK-06005,CLI-0624,2026-05-17,1.7,4
TCK-06006,CLI-0624,2026-01-25,7.9,5
TCK-06007,CLI-0624,2026-05-11,0.9,5
TCK-06008,CLI-0625,2026-01-05,0.6,4
TCK-06009,CLI-0625,2026-03-04,8.9,5
TCK-06010,CLI-0625,2026-04-17,0.5,4
TCK-06011,CLI-0625,2026-03-18,5.0,5
TCK-06012,CLI-0625,2026-05-21,4.2,5
TCK-06013,CLI-0625,2026-04-06,12.8,5
TCK-06014,CLI-0625,2026-01-24,6.7,5
TCK-06015,CLI-0625,2026-01-10,5.6,5
TCK-06016,CLI-0625,2026-01-12,4.9,5
TCK-06017,CLI-0625,2026-02-03,5.1,5
TCK-06018,CLI-0626,2026-01-18,0.9,4
TCK-06019,CLI-0626,2026-05-09,0.8,3
TCK-06020,CLI-0626,2026-02-09,1.7,5
TCK-06021,CLI-0626,2026-03-19,0.9,5
TCK-06022,CLI-0626,2026-01-20,6.0,5
TCK-06023,CLI-0626,2026-03-06,5.7,4
TCK-06024,CLI-0626,2026-01-07,3.2,5
TCK-06025,CLI-0626,2026-05-20,6.4,5
TCK-06026,CLI-0627,2026-01-23,53.8,3
TCK-06027,CLI-0627,2026-04-25,64.6,1
TCK-06028,CLI-0627,2026-01-12,54.6,2
TCK-06029,CLI-0627,2026-02-04,106.5,2
TCK-06030,CLI-0627,2026-05-13,101.3,2
TCK-06031,CLI-0627,2026-03-09,39.3,1
TCK-06032,CLI-0627,2026-04-19,74.2,1
TCK-06033,CLI-0627,2026-01-17,105.4,3
TCK-06034,CLI-0627,2026-04-19,83.0,1
TCK-06035,CLI-0627,2026-05-21,64.2,1
TCK-06036,CLI-0627,2026-05-01,42.4,2
TCK-06037,CLI-0627,2026-05-17,103.0,1
TCK-06038,CLI-0627,2026-04-25,63.4,3
TCK-06039,CLI-0627,2026-02-19,101.7,2
TCK-06040,CLI-0627,2026-02-17,70.5,2
TCK-06041,CLI-0627,2026-01-17,47.3,1
TCK-06042,CLI-0627,2026-03-14,65.5,1
TCK-06043,CLI-0627,2026-05-26,47.7,1
TCK-06044,CLI-0627,2026-05-27,55.3,1
TCK-06045,CLI-0627,2026-05-03,103.2,2
TCK-06046,CLI-0627,2026-01-03,39.3,2
TCK-06047,CLI-0627,2026-02-23,106.1,1
TCK-06048,CLI-0627,2026-02-02,32.7,1
TCK-06049,CLI-0627,2026-01-06,29.2,3
TCK-06050,CLI-0627,2026-03-13,41.3,1
TCK-06051,CLI-0628,2026-02-18,3.6,5
TCK-06052,CLI-0628,2026-03-21,20.4,4
TCK-06053,CLI-0629,2026-05-07,0.7,4
TCK-06054,CLI-0629,2026-03-07,0.6,3
TCK-06055,CLI-0629,2026-02-24,2.2,5
TCK-06056,CLI-0629,2026-02-22,0.8,5
TCK-06057,CLI-0629,2026-03-20,1.6,3
TCK-06058,CLI-0629,2026-03-20,0.5,5
TCK-06059,CLI-0629,2026-02-03,5.5,5
TCK-06060,CLI-0629,2026-01-27,0.5,4
TCK-06061,CLI-0630,2026-01-12,0.9,3
TCK-06062,CLI-0630,2026-04-16,9.2,3
TCK-06063,CLI-0630,2026-04-03,4.7,5
TCK-06064,CLI-0630,2026-01-17,7.6,5
TCK-06065,CLI-0630,2026-01-12,5.3,4
TCK-06066,CLI-0630,2026-01-06,2.7,3
TCK-06067,CLI-0630,2026-03-17,3.8,3
TCK-06068,CLI-0630,2026-04-12,3.2,5
TCK-06069,CLI-0630,2026-01-01,2.9,5
TCK-06070,CLI-0631,2026-01-17,0.6,4
TCK-06071,CLI-0631,2026-01-04,1.6,3
TCK-06072,CLI-0631,2026-03-16,8.1,4
TCK-06073,CLI-0631,2026-01-29,4.7,5
TCK-06074,CLI-0631,2026-02-21,3.9,4
TCK-06075,CLI-0631,2026-02-01,7.8,4
TCK-06076,CLI-0631,2026-03-02,4.1,5
TCK-06077,CLI-0631,2026-03-28,3.4,4
TCK-06078,CLI-0631,2026-04-04,6.5,3
TCK-06079,CLI-0632,2026-03-27,4.1,5
TCK-06080,CLI-0632,2026-04-27,19.5,4
TCK-06081,CLI-0632,2026-05-27,1.1,3
TCK-06082,CLI-0632,2026-03-19,14.0,4
TCK-06083,CLI-0632,2026-02-04,12.9,5
TCK-06084,CLI-0632,2026-01-13,0.5,4
TCK-06085,CLI-0632,2026-05-01,1.8,4
TCK-06086,CLI-0632,2026-02-07,2.8,4
TCK-06087,CLI-0633,2026-02-02,51.6,2
TCK-06088,CLI-0633,2026-03-01,64.9,1
TCK-06089,CLI-0633,2026-04-02,36.8,2
TCK-06090,CLI-0633,2026-04-19,54.4,1
TCK-06091,CLI-0633,2026-04-29,33.3,1
TCK-06092,CLI-0633,2026-02-03,60.1,1
TCK-06093,CLI-0633,2026-01-22,62.0,1
TCK-06094,CLI-0633,2026-05-06,86.7,1
TCK-06095,CLI-0633,2026-04-07,56.2,1
TCK-06096,CLI-0633,2026-01-20,59.4,1
TCK-06097,CLI-0633,2026-05-14,73.1,2
TCK-06098,CLI-0633,2026-05-24,70.8,1
TCK-06099,CLI-0633,2026-05-30,65.7,3
TCK-06100,CLI-0633,2026-05-22,108.9,1
TCK-06101,CLI-0633,2026-05-08,61.5,1
TCK-06102,CLI-0633,2026-05-22,98.0,2
TCK-06103,CLI-0633,2026-04-27,83.7,2
TCK-06104,CLI-0633,2026-05-06,95.0,1
TCK-06105,CLI-0633,2026-04-19,76.3,1
TCK-06106,CLI-0633,2026-05-02,53.8,1
TCK-06107,CLI-0634,2026-04-23,11.1,3
TCK-06108,CLI-0634,2026-04-05,0.5,5
TCK-06109,CLI-0634,2026-01-17,2.5,4
TCK-06110,CLI-0634,2026-02-25,6.0,4
TCK-06111,CLI-0634,2026-05-09,0.5,4
TCK-06112,CLI-0634,2026-05-03,11.3,4
TCK-06113,CLI-0634,2026-04-29,4.2,4
TCK-06114,CLI-0634,2026-01-20,3.1,4
TCK-06115,CLI-0634,2026-02-02,1.3,4
TCK-06116,CLI-0634,2026-02-24,2.2,3
TCK-06117,CLI-0634,2026-05-18,0.9,5
TCK-06118,CLI-0635,2026-01-22,5.6,4
TCK-06119,CLI-0635,2026-05-17,3.1,5
TCK-06120,CLI-0635,2026-05-27,11.1,5
TCK-06121,CLI-0635,2026-02-27,0.6,5
TCK-06122,CLI-0635,2026-04-27,5.8,5
TCK-06123,CLI-0635,2026-02-11,1.4,5
TCK-06124,CLI-0635,2026-01-11,0.5,3
TCK-06125,CLI-0635,2026-03-13,0.8,5
TCK-06126,CLI-0636,2026-05-10,52.2,1
TCK-06127,CLI-0636,2026-05-02,58.8,2
TCK-06128,CLI-0636,2026-02-27,67.3,1
TCK-06129,CLI-0636,2026-01-10,77.1,2
TCK-06130,CLI-0636,2026-03-12,43.9,3
TCK-06131,CLI-0636,2026-04-03,71.8,2
TCK-06132,CLI-0636,2026-01-30,44.2,1
TCK-06133,CLI-0636,2026-05-31,57.1,2
TCK-06134,CLI-0636,2026-03-06,66.2,2
TCK-06135,CLI-0636,2026-03-23,84.6,2
TCK-06136,CLI-0636,2026-03-29,57.5,1
TCK-06137,CLI-0636,2026-05-09,85.5,2
TCK-06138,CLI-0636,2026-04-15,72.7,2
TCK-06139,CLI-0636,2026-05-11,137.0,1
TCK-06140,CLI-0636,2026-01-22,128.6,3
TCK-06141,CLI-0637,2026-04-27,0.7,4
