cliente_id,periodo_reportado,logins_periodo,tiempo_uso_promedio_min,reportes_generados
CLI-0484,2026-W04,8,22.51,7
CLI-0484,2026-W05,9,9.91,7
CLI-0484,2026-W06,8,16.78,8
CLI-0484,2026-W07,10,21.26,7
CLI-0484,2026-W08,8,14.47,7
CLI-0484,2026-W09,10,25.14,10
CLI-0484,2026-W10,9,17.93,8
CLI-0485,2026-W01,6,23.12,5
CLI-0485,2026-W02,6,24.17,4
CLI-0485,2026-W03,3,19.56,2
CLI-0485,2026-W04,11,24.2,11
CLI-0485,2026-W05,8,31.93,6
CLI-0485,2026-W06,3,17.92,2
CLI-0485,2026-W07,7,26.29,7
CLI-0485,2026-W08,9,17.67,9
CLI-0485,2026-W09,9,19.98,9
CLI-0485,2026-W10,10,16.84,8
CLI-0486,2026-W01,7,19.55,6
CLI-0486,2026-W02,10,19.39,10
CLI-0486,2026-W03,7,24.53,6
CLI-0486,2026-W04,9,26.43,5
CLI-0486,2026-W05,8,19.91,6
CLI-0486,2026-W06,7,22.13,4
CLI-0486,2026-W07,8,21.26,6
CLI-0486,2026-W08,8,14.41,5
CLI-0486,2026-W09,9,22.91,7
CLI-0486,2026-W10,10,22.0,6
CLI-0487,2026-W01,4,20.21,4
CLI-0487,2026-W02,7,25.71,5
CLI-0487,2026-W03,3,22.21,3
CLI-0487,2026-W04,9,18.69,7
CLI-0487,2026-W05,8,18.86,6
CLI-0487,2026-W06,6,19.96,6
CLI-0487,2026-W07,6,25.42,4
CLI-0487,2026-W08,6,17.49,4
CLI-0487,2026-W09,11,26.8,9
CLI-0487,2026-W10,4,18.18,2
CLI-0488,2026-W01,8,23.62,6
CLI-0488,2026-W02,5,27.79,4
CLI-0488,2026-W03,9,24.41,6
CLI-0488,2026-W04,10,24.26,9
CLI-0488,2026-W05,8,29.79,6
CLI-0488,2026-W06,10,17.79,10
CLI-0488,2026-W07,9,18.68,8
CLI-0488,2026-W08,2,7.22,0
CLI-0488,2026-W09,0,3.32,0
CLI-0488,2026-W10,0,1.29,0
CLI-0489,2026-W01,8,26.03,8
CLI-0489,2026-W02,7,23.12,5
CLI-0489,2026-W03,10,24.37,9
CLI-0489,2026-W04,8,17.21,8
CLI-0489,2026-W05,9,23.65,5
CLI-0489,2026-W06,10,22.23,8
CLI-0489,2026-W07,4,13.5,4
CLI-0489,2026-W08,9,19.15,7
CLI-0489,2026-W09,8,22.57,7
CLI-0489,2026-W10,7,21.52,7
CLI-0490,2026-W01,6,21.92,6
CLI-0490,2026-W02,6,20.14,4
CLI-0490,2026-W03,7,20.87,4
CLI-0490,2026-W04,9,21.35,7
CLI-0490,2026-W05,10,29.69,9
CLI-0490,2026-W06,9,24.67,9
CLI-0490,2026-W07,8,26.33,8
CLI-0490,2026-W08,8,26.92,6
CLI-0490,2026-W09,9,20.2,5
CLI-0490,2026-W10,9,22.46,8
CLI-0491,2026-W01,7,19.62,4
CLI-0491,2026-W02,8,26.98,6
CLI-0491,2026-W03,9,23.77,6
CLI-0491,2026-W04,9,28.36,6
CLI-0491,2026-W05,7,16.42,5
CLI-0491,2026-W06,10,19.35,9
CLI-0491,2026-W07,6,13.02,6
CLI-0491,2026-W08,2,3.93,0
CLI-0491,2026-W09,0,2.47,0
CLI-0491,2026-W10,1,4.14,0
CLI-0492,2026-W01,7,17.64,5
CLI-0492,2026-W02,6,23.33,4
CLI-0492,2026-W03,6,20.78,4
CLI-0492,2026-W04,5,27.66,3
CLI-0492,2026-W05,9,25.96,8
CLI-0492,2026-W06,10,17.87,8
CLI-0492,2026-W07,7,12.53,4
CLI-0492,2026-W08,14,21.25,9
CLI-0492,2026-W09,10,15.81,9
CLI-0492,2026-W10,9,31.29,9
CLI-0493,2026-W01,7,16.95,5
CLI-0493,2026-W02,7,10.87,5
CLI-0493,2026-W03,7,26.1,7
CLI-0493,2026-W04,7,20.58,5
CLI-0493,2026-W05,9,25.02,5
CLI-0493,2026-W06,4,22.44,2
CLI-0493,2026-W07,12,15.32,9
CLI-0493,2026-W08,7,31.71,6
CLI-0493,2026-W09,10,19.43,10
CLI-0493,2026-W10,8,21.99,6
CLI-0494,2026-W01,6,21.63,3
CLI-0494,2026-W02,7,22.56,7
CLI-0494,2026-W03,6,15.62,6
CLI-0494,2026-W04,7,30.58,5
CLI-0494,2026-W05,8,20.34,5
CLI-0494,2026-W06,9,21.21,5
CLI-0494,2026-W07,11,21.98,9
CLI-0494,2026-W08,9,18.23,6
CLI-0494,2026-W09,9,23.38,6
CLI-0494,2026-W10,7,19.49,6
CLI-0495,2026-W01,6,23.41,6
CLI-0495,2026-W02,9,21.36,9
CLI-0495,2026-W03,8,21.81,5
CLI-0495,2026-W04,8,21.0,6
CLI-0495,2026-W05,8,35.49,7
CLI-0495,2026-W06,8,25.23,7
CLI-0495,2026-W07,8,20.69,5
CLI-0495,2026-W08,10,20.54,10
CLI-0495,2026-W09,10,20.33,7
CLI-0495,2026-W10,6,23.83,5
CLI-0496,2026-W01,5,24.68,5
CLI-0496,2026-W02,5,20.4,5
CLI-0496,2026-W03,5,36.12,5
CLI-0496,2026-W04,4,22.05,3
CLI-0496,2026-W05,10,27.18,7
CLI-0496,2026-W06,9,20.41,7
CLI-0496,2026-W07,10,26.57,8
CLI-0496,2026-W08,8,23.2,8
CLI-0496,2026-W09,7,17.45,5
CLI-0496,2026-W10,10,28.56,10
CLI-0497,2026-W01,6,21.23,4
CLI-0497,2026-W02,7,21.84,6
CLI-0497,2026-W03,8,26.73,5
CLI-0497,2026-W04,6,17.77,4
CLI-0497,2026-W05,10,19.69,8
CLI-0497,2026-W06,5,19.57,5
CLI-0497,2026-W07,7,29.77,5
CLI-0497,2026-W08,2,7.71,0
CLI-0497,2026-W09,1,3.37,0
CLI-0497,2026-W10,1,4.86,0
CLI-0498,2026-W01,6,20.95,3
CLI-0498,2026-W02,9,22.67,6
CLI-0498,2026-W03,10,16.29,8
CLI-0498,2026-W04,9,15.76,8
CLI-0498,2026-W05,8,25.7,8
CLI-0498,2026-W06,7,24.76,4
CLI-0498,2026-W07,6,13.68,6
CLI-0498,2026-W08,9,30.72,6
CLI-0498,2026-W09,6,28.11,5
CLI-0498,2026-W10,8,15.32,6
CLI-0499,2026-W01,5,22.08,5
CLI-0499,2026-W02,7,15.44,4
CLI-0499,2026-W03,4,17.77,4
CLI-0499,2026-W04,8,21.97,6
CLI-0499,2026-W05,6,23.01,3
CLI-0499,2026-W06,10,23.97,7
CLI-0499,2026-W07,7,26.64,5
CLI-0499,2026-W08,6,20.88,4
CLI-0499,2026-W09,7,15.82,5
CLI-0499,2026-W10,7,11.63,6
CLI-0500,2026-W01,11,17.31,9
CLI-0500,2026-W02,11,22.19,10
CLI-0500,2026-W03,9,19.56,5
CLI-0500,2026-W04,8,25.25,7
CLI-0500,2026-W05,9,25.87,9
CLI-0500,2026-W06,7,19.6,7
CLI-0500,2026-W07,4,24.62,3
CLI-0500,2026-W08,10,30.08,7
CLI-0500,2026-W09,8,18.17,8
CLI-0500,2026-W10,4,27.21,2
CLI-0501,2026-W01,4,20.3,3
CLI-0501,2026-W02,7,21.65,4
CLI-0501,2026-W03,8,22.69,4
CLI-0501,2026-W04,3,22.07,2
CLI-0501,2026-W05,3,25.66,2
CLI-0501,2026-W06,6,11.21,6
CLI-0501,2026-W07,6,19.15,5
CLI-0501,2026-W08,10,22.98,10
CLI-0501,2026-W09,8,27.91,7
CLI-0501,2026-W10,7,25.77,7
CLI-0502,2026-W01,9,15.57,7
CLI-0502,2026-W02,10,14.9,10
CLI-0502,2026-W03,9,14.41,9
CLI-0502,2026-W04,9,31.31,6
CLI-0502,2026-W05,7,20.72,7
CLI-0502,2026-W06,9,20.35,7
CLI-0502,2026-W07,11,22.96,8
CLI-0502,2026-W08,7,19.3,6
CLI-0502,2026-W09,6,18.86,5
CLI-0502,2026-W10,7,19.56,5
CLI-0503,2026-W01,6,32.49,6
CLI-0503,2026-W02,5,22.73,4
CLI-0503,2026-W03,9,25.15,9
CLI-0503,2026-W04,7,20.8,5
CLI-0503,2026-W05,8,23.33,8
CLI-0503,2026-W06,7,14.19,5
CLI-0503,2026-W07,7,16.27,6
CLI-0503,2026-W08,1,6.64,0
CLI-0503,2026-W09,1,5.96,0
CLI-0503,2026-W10,0,3.03,0
CLI-0504,2026-W01,8,28.48,7
CLI-0504,2026-W02,9,16.96,8
CLI-0504,2026-W03,4,23.56,2
CLI-0504,2026-W04,6,17.1,4
CLI-0504,2026-W05,5,22.8,4
CLI-0504,2026-W06,11,19.96,11
CLI-0504,2026-W07,9,21.49,9
CLI-0504,2026-W08,5,25.67,4
CLI-0504,2026-W09,5,22.11,3
CLI-0504,2026-W10,7,26.47,4
CLI-0505,2026-W01,5,23.95,3
CLI-0505,2026-W02,6,19.44,4
CLI-0505,2026-W03,0,32.46,0
CLI-0505,2026-W04,9,18.16,7
CLI-0505,2026-W05,5,19.52,4
CLI-0505,2026-W06,9,12.54,8
CLI-0505,2026-W07,7,30.85,4
CLI-0505,2026-W08,5,22.4,5
CLI-0505,2026-W09,12,25.16,10
CLI-0505,2026-W10,8,24.53,8
CLI-0506,2026-W01,7,28.5,5
CLI-0506,2026-W02,7,12.2,5
CLI-0506,2026-W03,7,17.17,6
CLI-0506,2026-W04,7,20.7,5
CLI-0506,2026-W05,10,25.48,8
CLI-0506,2026-W06,8,21.99,5
CLI-0506,2026-W07,5,11.09,3
CLI-0506,2026-W08,1,5.56,0
CLI-0506,2026-W09,0,1.86,0
CLI-0506,2026-W10,1,2.79,0
CLI-0507,2026-W01,11,28.16,7
CLI-0507,2026-W02,9,25.79,9
CLI-0507,2026-W03,5,25.31,5
CLI-0507,2026-W04,8,25.03,8
CLI-0507,2026-W05,8,24.26,4
CLI-0507,2026-W06,13,21.62,13
CLI-0507,2026-W07,9,19.65,9
CLI-0507,2026-W08,9,26.7,7
CLI-0507,2026-W09,8,30.35,4
CLI-0507,2026-W10,6,19.56,4
CLI-0508,2026-W01,8,26.4,5
CLI-0508,2026-W02,8,28.43,6
CLI-0508,2026-W03,6,16.3,3
CLI-0508,2026-W04,8,21.61,5
CLI-0508,2026-W05,9,21.86,6
CLI-0508,2026-W06,7,21.63,6
CLI-0508,2026-W07,8,20.48,8
CLI-0508,2026-W08,0,1.36,0
CLI-0508,2026-W09,0,1.29,0
CLI-0508,2026-W10,3,6.7,0
CLI-0509,2026-W01,6,35.35,4
CLI-0509,2026-W02,8,26.95,8
CLI-0509,2026-W03,9,25.12,6
CLI-0509,2026-W04,9,16.49,5
CLI-0509,2026-W05,8,15.38,6
CLI-0509,2026-W06,7,18.37,5
CLI-0509,2026-W07,8,23.67,5
CLI-0509,2026-W08,8,23.44,7
CLI-0509,2026-W09,6,20.69,3
CLI-0509,2026-W10,9,27.34,6
CLI-0510,2026-W01,5,14.35,3
CLI-0510,2026-W02,6,27.23,5
CLI-0510,2026-W03,10,17.38,9
CLI-0510,2026-W04,8,31.17,7
CLI-0510,2026-W05,8,29.11,7
CLI-0510,2026-W06,9,17.45,9
CLI-0510,2026-W07,7,22.17,5
CLI-0510,2026-W08,8,26.58,7
CLI-0510,2026-W09,8,7.32,7
CLI-0510,2026-W10,5,11.06,3
CLI-0511,2026-W01,8,23.2,7
CLI-0511,2026-W02,8,17.21,7
CLI-0511,2026-W03,9,25.58,9
CLI-0511,2026-W04,5,14.67,5
CLI-0511,2026-W05,7,30.96,7
CLI-0511,2026-W06,11,24.82,9
CLI-0511,2026-W07,6,26.43,6
CLI-0511,2026-W08,1,4.24,0
CLI-0511,2026-W09,0,6.07,0
CLI-0511,2026-W10,1,4.83,0
CLI-0512,2026-W01,3,22.85,2
CLI-0512,2026-W02,3,27.44,2
CLI-0512,2026-W03,9,20.61,7
CLI-0512,2026-W04,9,17.11,9
CLI-0512,2026-W05,8,25.97,6
CLI-0512,2026-W06,1,19.76,0
CLI-0512,2026-W07,7,21.02,7
CLI-0512,2026-W08,10,16.38,7
CLI-0512,2026-W09,6,12.42,4
CLI-0512,2026-W10,11,20.77,11
CLI-0513,2026-W01,7,21.74,6
CLI-0513,2026-W02,9,23.74,7
CLI-0513,2026-W03,13,24.27,14
CLI-0513,2026-W04,7,19.19,5
CLI-0513,2026-W05,7,14.49,4
CLI-0513,2026-W06,8,25.92,7
CLI-0513,2026-W07,6,17.96,3
CLI-0513,2026-W08,1,2.54,0
CLI-0513,2026-W09,0,1.74,0
CLI-0513,2026-W10,1,6.73,0
CLI-0514,2026-W01,7,20.9,7
CLI-0514,2026-W02,10,18.54,9
CLI-0514,2026-W03,9,29.56,8
CLI-0514,2026-W04,7,25.69,6
CLI-0514,2026-W05,7,26.62,6
CLI-0514,2026-W06,4,13.77,3
CLI-0514,2026-W07,7,17.56,4
CLI-0514,2026-W08,1,3.68,0
CLI-0514,2026-W09,2,5.4,0
CLI-0514,2026-W10,0,3.31,0
CLI-0515,2026-W01,6,17.33,4
CLI-0515,2026-W02,4,22.35,3
CLI-0515,2026-W03,6,26.83,5
CLI-0515,2026-W04,5,19.29,4
CLI-0515,2026-W05,11,17.3,7
CLI-0515,2026-W06,7,15.92,7
CLI-0515,2026-W07,5,29.74,5
CLI-0515,2026-W08,8,22.67,4
CLI-0515,2026-W09,4,23.79,2
CLI-0515,2026-W10,10,27.75,6
CLI-0516,2026-W01,9,16.35,7
CLI-0516,2026-W02,8,25.34,6
CLI-0516,2026-W03,4,16.39,3
CLI-0516,2026-W04,9,26.38,7
CLI-0516,2026-W05,4,25.98,2
CLI-0516,2026-W06,8,25.91,7
CLI-0516,2026-W07,6,25.23,4
CLI-0516,2026-W08,9,20.24,6
CLI-0516,2026-W09,8,18.76,6
CLI-0516,2026-W10,11,21.4,11
CLI-0517,2026-W01,6,18.42,4
CLI-0517,2026-W02,8,25.77,7
CLI-0517,2026-W03,5,31.24,3
CLI-0517,2026-W04,8,24.33,7
CLI-0517,2026-W05,7,22.1,4
CLI-0517,2026-W06,7,27.09,7
CLI-0517,2026-W07,7,25.84,7
CLI-0517,2026-W08,7,22.98,7
CLI-0517,2026-W09,6,28.08,5
CLI-0517,2026-W10,6,20.38,5
CLI-0518,2026-W01,7,20.23,5
CLI-0518,2026-W02,9,20.42,8
CLI-0518,2026-W03,10,17.91,9
CLI-0518,2026-W04,8,18.12,7
CLI-0518,2026-W05,8,21.92,7
CLI-0518,2026-W06,7,27.94,6
CLI-0518,2026-W07,6,24.93,6
CLI-0518,2026-W08,6,22.56,5
CLI-0518,2026-W09,5,18.69,3
CLI-0518,2026-W10,7,31.07,4
CLI-0519,2026-W01,8,30.27,7
CLI-0519,2026-W02,8,20.06,7
CLI-0519,2026-W03,11,24.19,9
CLI-0519,2026-W04,6,24.35,4
CLI-0519,2026-W05,7,12.05,4
CLI-0519,2026-W06,9,27.47,8
CLI-0519,2026-W07,11,24.11,8
CLI-0519,2026-W08,7,26.17,6
CLI-0519,2026-W09,9,30.19,6
CLI-0519,2026-W10,7,21.17,5
CLI-0520,2026-W01,6,24.69,3
CLI-0520,2026-W02,4,25.88,3
CLI-0520,2026-W03,9,24.93,7
CLI-0520,2026-W04,8,29.66,6
CLI-0520,2026-W05,9,18.96,9
CLI-0520,2026-W06,6,17.6,4
CLI-0520,2026-W07,9,17.0,7
CLI-0520,2026-W08,10,28.61,9
CLI-0520,2026-W09,6,21.07,6
CLI-0520,2026-W10,8,26.42,4
CLI-0521,2026-W01,11,13.57,11
CLI-0521,2026-W02,7,20.67,7
CLI-0521,2026-W03,5,19.57,4
CLI-0521,2026-W04,8,20.61,6
CLI-0521,2026-W05,4,36.37,2
CLI-0521,2026-W06,8,22.56,8
CLI-0521,2026-W07,5,23.3,3
CLI-0521,2026-W08,7,12.56,5
CLI-0521,2026-W09,5,25.97,3
CLI-0521,2026-W10,11,23.84,8
CLI-0522,2026-W01,10,21.22,8
CLI-0522,2026-W02,7,27.45,4
CLI-0522,2026-W03,11,28.51,7
CLI-0522,2026-W04,5,21.67,5
CLI-0522,2026-W05,8,20.7,5
CLI-0522,2026-W06,8,26.1,7
CLI-0522,2026-W07,10,30.43,6
CLI-0522,2026-W08,7,15.18,5
CLI-0522,2026-W09,8,31.42,5
CLI-0522,2026-W10,7,25.43,4
CLI-0523,2026-W01,9,22.96,7
CLI-0523,2026-W02,8,17.38,6
CLI-0523,2026-W03,3,16.44,2
CLI-0523,2026-W04,7,27.49,6
CLI-0523,2026-W05,7,19.4,4
CLI-0523,2026-W06,6,25.28,6
CLI-0523,2026-W07,10,27.32,8
CLI-0523,2026-W08,1,2.52,0
CLI-0523,2026-W09,0,3.82,0
CLI-0523,2026-W10,1,2.31,0
CLI-0524,2026-W01,7,23.82,5
CLI-0524,2026-W02,6,10.45,6
CLI-0524,2026-W03,8,18.06,7
CLI-0524,2026-W04,6,20.23,6
CLI-0524,2026-W05,7,21.95,4
CLI-0524,2026-W06,6,20.9,6
CLI-0524,2026-W07,4,23.56,3
CLI-0524,2026-W08,2,20.55,1
CLI-0524,2026-W09,9,16.7,6
CLI-0524,2026-W10,9,27.78,6
CLI-0525,2026-W01,1,21.24,0
CLI-0525,2026-W02,2,21.41,2
CLI-0525,2026-W03,7,9.59,7
CLI-0525,2026-W04,11,23.43,10
CLI-0525,2026-W05,6,29.33,4
CLI-0525,2026-W06,4,15.85,2
CLI-0525,2026-W07,3,31.01,2
CLI-0525,2026-W08,1,4.13,0
CLI-0525,2026-W09,0,1.7,0
CLI-0525,2026-W10,0,1.39,0
CLI-0526,2026-W01,8,18.96,7
CLI-0526,2026-W02,7,23.37,6
CLI-0526,2026-W03,8,14.61,5
CLI-0526,2026-W04,5,27.41,4
CLI-0526,2026-W05,7,24.92,7
CLI-0526,2026-W06,5,14.63,4
CLI-0526,2026-W07,6,20.89,6
CLI-0526,2026-W08,6,28.47,5
CLI-0526,2026-W09,8,31.24,5
CLI-0526,2026-W10,8,9.94,7
CLI-0527,2026-W01,10,14.45,10
CLI-0527,2026-W02,8,18.13,5
CLI-0527,2026-W03,12,29.2,8
CLI-0527,2026-W04,6,21.36,5
CLI-0527,2026-W05,8,26.32,6
CLI-0527,2026-W06,8,16.88,5
CLI-0527,2026-W07,6,21.98,5
CLI-0527,2026-W08,2,5.04,0
CLI-0527,2026-W09,1,5.83,0
CLI-0527,2026-W10,1,4.57,0
CLI-0528,2026-W01,13,20.21,12
CLI-0528,2026-W02,9,18.27,5
CLI-0528,2026-W03,7,22.15,6
CLI-0528,2026-W04,7,34.32,6
CLI-0528,2026-W05,7,24.93,6
CLI-0528,2026-W06,4,24.16,2
CLI-0528,2026-W07,10,19.36,7
CLI-0528,2026-W08,2,21.81,1
CLI-0528,2026-W09,8,25.62,8
CLI-0528,2026-W10,12,20.1,12
CLI-0529,2026-W01,6,16.17,6
CLI-0529,2026-W02,8,24.4,8
CLI-0529,2026-W03,6,25.89,5
CLI-0529,2026-W04,8,22.22,6
CLI-0529,2026-W05,6,19.59,5
CLI-0529,2026-W06,3,23.18,2
CLI-0529,2026-W07,8,22.94,6
CLI-0529,2026-W08,9,23.93,6
CLI-0529,2026-W09,7,22.24,4
CLI-0529,2026-W10,5,19.08,5
CLI-0530,2026-W01,8,18.32,8
CLI-0530,2026-W02,9,18.71,8
CLI-0530,2026-W03,8,22.58,6
CLI-0530,2026-W04,9,26.5,7
CLI-0530,2026-W05,9,11.47,6
CLI-0530,2026-W06,10,29.64,8
CLI-0530,2026-W07,7,23.18,4
CLI-0530,2026-W08,6,12.26,6
CLI-0530,2026-W09,6,19.3,5
CLI-0530,2026-W10,7,17.21,5
CLI-0531,2026-W01,6,21.94,4
CLI-0531,2026-W02,6,24.72,3
CLI-0531,2026-W03,9,33.9,9
CLI-0531,2026-W04,10,23.22,10
CLI-0531,2026-W05,6,23.47,6
CLI-0531,2026-W06,8,19.43,7
CLI-0531,2026-W07,9,15.01,8
CLI-0531,2026-W08,0,2.9,0
CLI-0531,2026-W09,1,3.19,0
CLI-0531,2026-W10,1,3.9,0
CLI-0532,2026-W01,10,16.91,10
CLI-0532,2026-W02,8,24.07,6
CLI-0532,2026-W03,6,22.37,4
CLI-0532,2026-W04,6,28.96,3
CLI-0532,2026-W05,5,18.73,4
CLI-0532,2026-W06,5,15.21,3
CLI-0532,2026-W07,11,24.71,10
CLI-0532,2026-W08,8,18.72,4
CLI-0532,2026-W09,9,17.88,7
CLI-0532,2026-W10,9,17.64,6
CLI-0533,2026-W01,6,25.79,6
CLI-0533,2026-W02,9,24.99,7
CLI-0533,2026-W03,5,19.77,4
CLI-0533,2026-W04,8,17.75,5
CLI-0533,2026-W05,10,9.99,10
CLI-0533,2026-W06,6,19.45,5
CLI-0533,2026-W07,2,15.02,1
CLI-0533,2026-W08,9,22.15,7
CLI-0533,2026-W09,11,29.73,11
CLI-0533,2026-W10,8,23.57,4
CLI-0534,2026-W01,8,8.72,6
CLI-0534,2026-W02,5,22.5,4
CLI-0534,2026-W03,9,23.45,6
CLI-0534,2026-W04,6,26.69,4
CLI-0534,2026-W05,10,26.69,9
CLI-0534,2026-W06,9,19.2,5
CLI-0534,2026-W07,10,22.73,6
CLI-0534,2026-W08,1,4.38,0
CLI-0534,2026-W09,1,2.64,0
CLI-0534,2026-W10,0,2.43,0
CLI-0535,2026-W01,7,26.47,5
CLI-0535,2026-W02,9,20.51,7
CLI-0535,2026-W03,10,20.22,7
CLI-0535,2026-W04,11,24.17,6
CLI-0535,2026-W05,7,17.56,7
CLI-0535,2026-W06,7,20.98,6
CLI-0535,2026-W07,5,20.91,4
CLI-0535,2026-W08,1,6.18,0
CLI-0535,2026-W09,0,0.89,0
CLI-0535,2026-W10,0,1.25,0
CLI-0536,2026-W01,6,25.79,6
CLI-0536,2026-W02,7,21.59,5
CLI-0536,2026-W03,7,17.92,5
CLI-0536,2026-W04,9,20.57,9
CLI-0536,2026-W05,5,24.76,5
CLI-0536,2026-W06,5,16.23,5
CLI-0536,2026-W07,10,16.02,6
CLI-0536,2026-W08,3,25.11,2
CLI-0536,2026-W09,7,20.91,6
CLI-0536,2026-W10,7,23.16,6
CLI-0537,2026-W01,6,29.38,3
CLI-0537,2026-W02,5,24.22,4
CLI-0537,2026-W03,9,18.2,7
CLI-0537,2026-W04,5,27.09,5
CLI-0537,2026-W05,6,18.97,3
CLI-0537,2026-W06,9,22.17,8
CLI-0537,2026-W07,4,30.74,3
CLI-0537,2026-W08,6,19.99,6
CLI-0537,2026-W09,8,25.13,8
CLI-0537,2026-W10,11,13.7,10
CLI-0538,2026-W01,9,25.72,7
CLI-0538,2026-W02,7,25.94,6
CLI-0538,2026-W03,9,15.09,6
CLI-0538,2026-W04,11,14.21,9
CLI-0538,2026-W05,5,20.69,3
CLI-0538,2026-W06,11,20.46,11
CLI-0538,2026-W07,7,29.16,6
CLI-0538,2026-W08,1,2.54,0
CLI-0538,2026-W09,0,3.45,0
CLI-0538,2026-W10,1,5.59,0
CLI-0539,2026-W01,9,18.78,9
CLI-0539,2026-W02,8,17.73,7
CLI-0539,2026-W03,6,44.4,6
CLI-0539,2026-W04,10,26.31,9
CLI-0539,2026-W05,6,29.85,5
CLI-0539,2026-W06,10,31.41,8
CLI-0539,2026-W07,11,14.6,9
CLI-0539,2026-W08,1,4.12,0
CLI-0539,2026-W09,0,1.82,0
CLI-0539,2026-W10,1,6.71,0
CLI-0540,2026-W01,11,21.97,9
CLI-0540,2026-W02,11,29.44,7
CLI-0540,2026-W03,7,11.95,7
CLI-0540,2026-W04,7,18.78,6
CLI-0540,2026-W05,8,22.45,5
CLI-0540,2026-W06,8,24.62,6
CLI-0540,2026-W07,5,24.06,5
CLI-0540,2026-W08,7,23.0,6
CLI-0540,2026-W09,9,15.88,9
CLI-0540,2026-W10,7,21.41,6
CLI-0541,2026-W01,6,26.5,3
CLI-0541,2026-W02,6,19.22,5
CLI-0541,2026-W03,6,27.46,4
CLI-0541,2026-W04,7,24.3,6
CLI-0541,2026-W05,11,21.63,11
CLI-0541,2026-W06,10,30.36,6
CLI-0541,2026-W07,10,21.92,9
CLI-0541,2026-W08,9,15.56,8
CLI-0541,2026-W09,6,18.98,6
CLI-0541,2026-W10,12,17.94,8
CLI-0542,2026-W01,6,16.78,4
CLI-0542,2026-W02,9,22.71,7
CLI-0542,2026-W03,10,25.36,8
CLI-0542,2026-W04,5,17.96,4
CLI-0542,2026-W05,10,20.98,10
CLI-0542,2026-W06,10,21.25,7
CLI-0542,2026-W07,6,20.48,4
CLI-0542,2026-W08,6,19.17,5
CLI-0542,2026-W09,8,24.56,7
CLI-0542,2026-W10,4,21.91,3
CLI-0543,2026-W01,6,18.76,5
CLI-0543,2026-W02,8,19.25,8
CLI-0543,2026-W03,10,27.94,8
CLI-0543,2026-W04,10,19.53,6
CLI-0543,2026-W05,6,22.41,3
CLI-0543,2026-W06,7,18.96,4
CLI-0543,2026-W07,5,21.79,4
CLI-0543,2026-W08,7,25.44,4
CLI-0543,2026-W09,9,27.5,6
CLI-0543,2026-W10,5,24.01,5
CLI-0544,2026-W01,6,15.9,3
CLI-0544,2026-W02,7,27.34,7
CLI-0544,2026-W03,7,29.83,5
CLI-0544,2026-W04,9,20.03,8
CLI-0544,2026-W05,10,24.23,8
CLI-0544,2026-W06,6,31.29,4
CLI-0544,2026-W07,8,22.09,8
CLI-0544,2026-W08,6,27.9,4
CLI-0544,2026-W09,9,25.15,5
CLI-0544,2026-W10,6,26.17,3
CLI-0545,2026-W01,9,18.66,9
CLI-0545,2026-W02,5,24.91,4
CLI-0545,2026-W03,4,22.76,4
CLI-0545,2026-W04,7,28.09,5
CLI-0545,2026-W05,7,27.54,5
CLI-0545,2026-W06,6,27.0,6
CLI-0545,2026-W07,12,16.66,10
CLI-0545,2026-W08,8,35.74,5
CLI-0545,2026-W09,8,22.31,5
CLI-0545,2026-W10,9,22.21,8
CLI-0546,2026-W01,4,27.66,4
CLI-0546,2026-W02,3,19.92,3
CLI-0546,2026-W03,10,20.22,7
CLI-0546,2026-W04,6,26.4,5
CLI-0546,2026-W05,6,15.89,5
CLI-0546,2026-W06,8,21.09,5
CLI-0546,2026-W07,5,25.18,3
CLI-0546,2026-W08,8,20.2,7
CLI-0546,2026-W09,7,24.35,7
CLI-0546,2026-W10,10,20.59,10
CLI-0547,2026-W01,9,24.83,6
CLI-0547,2026-W02,9,22.2,8
CLI-0547,2026-W03,6,19.69,5
CLI-0547,2026-W04,8,31.09,6
CLI-0547,2026-W05,7,26.02,4
CLI-0547,2026-W06,7,22.55,5
CLI-0547,2026-W07,11,25.82,12
CLI-0547,2026-W08,5,19.14,3
CLI-0547,2026-W09,10,22.71,9
CLI-0547,2026-W10,5,17.91,3
CLI-0548,2026-W01,9,26.97,5
CLI-0548,2026-W02,8,34.38,6
CLI-0548,2026-W03,9,20.78,5
CLI-0548,2026-W04,6,17.13,5
CLI-0548,2026-W05,8,19.56,7
CLI-0548,2026-W06,11,29.33,6
CLI-0548,2026-W07,9,16.11,8
CLI-0548,2026-W08,6,28.28,6
CLI-0548,2026-W09,6,27.61,4
CLI-0548,2026-W10,8,22.26,4
CLI-0549,2026-W01,6,21.53,4
CLI-0549,2026-W02,8,27.16,5
CLI-0549,2026-W03,6,20.69,6
CLI-0549,2026-W04,8,25.31,6
CLI-0549,2026-W05,6,15.42,5
CLI-0549,2026-W06,9,14.41,7
CLI-0549,2026-W07,10,21.22,9
CLI-0549,2026-W08,4,19.6,4
CLI-0549,2026-W09,8,19.34,7
CLI-0549,2026-W10,8,25.7,7
CLI-0550,2026-W01,7,17.31,4
CLI-0550,2026-W02,7,29.07,6
CLI-0550,2026-W03,11,11.9,7
CLI-0550,2026-W04,10,23.25,7
CLI-0550,2026-W05,9,19.25,6
CLI-0550,2026-W06,4,24.92,3
CLI-0550,2026-W07,6,15.06,3
